xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
0.24167,3623.9,4574.8,9.1594,26.887,42.076,2709.3,76.561,120.41,0.33246,80.355,50.636,2637.8,23.819,48.99,3106.9,22.596,65.812,235.83,340.63,94.627,77.606,63.139,54.016,23.894,60.764,22.148,40.925,39.97,44.198,54.004,42.33,18.931
0.21511,3653.7,4521.6,9.301,26.66,42.282,2700.7,75.435,120.39,0.34766,80.023,50.823,2629.3,25.85,49.393,3094.9,22.883,63.938,195.14,342.87,94.703,77.24,62.867,54.872,21.216,61.319,22.396,41.206,40.521,45.13,38.121,41.258,18.318
0.24741,3609.9,4494.0,9.3113,26.84,41.935,2703.4,75.635,120.41,0.32055,80.364,50.597,2632.9,23.499,51.463,3100.1,22.112,64.971,208.31,338.0,94.687,77.206,63.373,53.47,24.292,59.224,20.36,38.171,39.858,49.919,42.933,41.124,20.169
0.27547,3706.6,4499.4,9.4143,26.644,42.313,2709.5,74.213,120.41,0.35072,80.225,48.033,2638.4,24.15,49.861,3107.1,23.269,65.759,229.97,342.65,94.434,77.548,63.761,53.646,26.829,62.152,22.311,41.039,32.312,46.212,48.013,41.425,17.314
0.268,3695.3,4454.9,9.1709,27.069,42.562,2704.7,74.968,120.42,0.31234,80.189,49.6,2633.4,23.391,51.13,3102.1,22.39,65.76,230.07,341.14,94.54,77.078,63.804,53.496,26.422,62.479,22.114,37.275,36.923,49.149,47.461,41.56,19.455
0.29133,3609.9,4541.6,9.4792,26.842,42.147,2695.7,74.009,120.4,0.34027,80.387,52.146,2623.6,26.098,49.279,3094.2,23.264,66.33,246.23,340.66,94.606,77.515,62.88,53.726,28.927,60.986,21.9,40.892,44.415,44.866,51.072,41.108,20.162
0.25101,3654.1,4504.2,9.2347,26.753,42.044,2705.1,74.816,120.43,0.33896,80.114,50.344,2633.8,25.01,48.927,3102.3,23.183,65.756,229.31,341.76,94.561,77.639,63.224,54.041,24.596,60.142,22.188,39.84,39.112,44.05,47.534,41.415,17.535
0.059275,3725.5,4632.8,9.5676,26.642,41.806,2772.9,75.157,120.39,0.29933,78.654,49.111,2705.7,24.823,49.125,3156.0,22.902,63.6,185.3,352.32,94.395,77.036,63.086,55.758,5.8799,60.412,26.408,34.047,35.484,44.51,35.362,41.605,20.478
0.33487,3710.9,4611.9,9.7119,26.923,42.873,2700.1,74.192,120.42,0.76759,80.828,47.864,2628.3,25.101,49.543,3103.2,23.913,64.213,173.78,341.89,94.42,79.105,63.415,56.353,33.015,60.535,21.427,91.411,31.815,45.476,34.786,41.376,14.932
0.28672,3638.1,4523.8,9.395,26.706,42.158,2704.0,75.649,120.43,0.3482,80.132,50.184,2632.2,27.108,50.109,3102.3,23.202,65.124,215.78,339.6,96.681,77.215,63.102,53.583,28.066,60.692,21.776,41.47,38.642,46.785,43.719,41.32,17.56
0.2778,3666.4,4496.4,9.4211,27.033,42.216,2704.5,75.033,120.39,0.34405,80.033,49.194,2633.2,24.107,50.89,3101.8,21.462,65.695,230.82,341.47,94.749,77.282,63.449,53.619,27.1,58.899,22.238,40.304,35.729,48.593,47.393,40.044,21.652
0.48914,3647.3,4197.2,8.9936,27.425,41.834,2597.6,73.697,120.38,0.39739,83.655,50.997,2522.6,25.525,46.637,3016.2,23.039,71.189,310.01,319.72,95.042,78.684,61.159,50.707,48.28,60.029,16.146,50.541,41.035,38.752,77.195,39.504,19.12
0.18233,3703.9,4591.4,9.3165,26.769,42.343,2722.1,75.9,120.37,0.33563,79.015,49.316,2611.0,24.843,51.086,3114.9,22.715,64.714,214.44,332.21,94.675,76.667,62.434,54.328,17.949,60.125,17.09,39.339,36.088,49.048,42.98,40.447,18.864
-0.0012555,3611.7,4201.7,9.3146,27.146,42.334,2926.9,75.191,120.4,0.23317,74.861,49.648,2846.4,27.964,50.937,3376.1,22.227,68.377,449.12,302.7,95.813,73.595,62.805,50.875,99.811,61.755,16.643,29.537,37.065,48.704,99.944,38.049,23.058
0.20454,3637.5,4503.2,9.3253,27.458,42.167,2706.9,75.634,120.39,0.32107,80.316,50.498,2635.7,22.539,50.316,3103.5,24.489,66.17,238.58,341.71,94.466,77.275,63.223,54.18,20.438,62.118,22.33,37.94,39.564,47.264,49.63,41.129,14.417
0.30917,3720.7,4464.7,9.0996,26.89,42.499,2694.6,76.419,120.4,0.34877,82.179,48.76,2624.2,23.086,48.526,3096.3,22.792,67.089,225.37,337.43,94.379,78.999,62.45,52.284,30.658,60.256,21.063,42.19,34.452,43.123,48.777,41.27,19.319
0.28488,3770.1,4505.9,9.3554,26.843,42.672,2705.3,75.626,120.42,0.35379,80.405,49.643,2633.9,26.022,51.436,3103.9,21.312,65.955,232.32,340.85,94.346,77.624,63.563,54.367,27.828,60.581,21.962,41.438,37.05,49.857,48.134,42.132,21.884
0.2552,3636.4,4427.1,9.5229,27.007,42.48,2675.9,74.582,120.37,0.34019,80.76,51.032,2603.6,25.432,51.679,3078.1,24.217,66.591,235.43,338.53,94.492,77.208,63.252,53.635,24.822,61.055,20.631,40.98,41.137,50.42,49.834,40.811,15.03
0.29234,3647.3,4523.6,9.4319,27.125,42.392,2702.2,75.051,120.39,0.3501,79.991,49.97,2631.2,24.895,50.222,3100.7,22.775,65.902,234.62,341.37,94.422,77.017,63.203,54.33,28.472,60.627,22.175,41.372,38.011,47.048,48.269,41.684,18.537
0.23411,3712.7,4540.4,9.293,26.968,42.342,2712.1,74.845,120.41,0.32806,79.698,49.748,2640.2,26.926,50.869,3109.6,23.786,65.757,231.92,342.26,94.694,76.963,63.696,54.0,22.799,60.251,22.331,39.011,37.357,48.545,47.843,41.447,16.159
0.26875,3697.0,4457.5,9.3569,27.109,42.34,2685.0,74.918,120.42,0.33593,80.18,49.56,2613.3,24.325,51.825,3085.6,22.741,67.652,276.69,339.3,94.703,77.419,62.921,53.435,26.277,58.958,21.369,40.334,36.805,50.759,53.576,41.845,18.679
0.17983,3643.1,4537.6,9.5265,27.049,42.333,2719.6,74.756,120.37,0.33846,79.759,50.155,2650.4,24.485,50.466,3110.7,22.994,64.954,258.42,346.16,94.415,77.617,62.82,54.161,17.585,61.752,24.028,39.706,38.555,47.612,51.469,40.957,17.93
0.23064,3654.4,4505.9,9.449,27.069,42.574,2698.3,73.411,120.37,0.34967,80.409,50.961,2627.1,26.505,51.083,3093.4,20.943,67.806,286.56,343.9,94.529,77.598,62.144,53.95,22.625,62.448,22.781,40.58,40.929,49.041,63.217,40.719,25.662
0.2177,3677.0,4529.6,9.4669,27.187,42.408,2713.5,75.268,120.41,0.3321,80.282,50.084,2642.7,25.548,48.755,3111.4,23.435,65.27,216.25,341.75,94.445,77.457,63.036,54.053,21.174,60.517,22.348,39.123,38.346,43.654,44.241,41.447,16.869
0.28004,3678.9,4513.8,9.0901,27.151,42.272,2684.2,75.342,120.37,0.42959,80.212,50.266,2614.6,23.572,50.075,3068.9,23.086,66.808,261.03,350.45,94.656,77.489,63.051,55.508,27.679,60.651,24.746,49.338,38.884,46.708,55.738,41.203,17.966
0.26199,3751.2,4661.6,9.8167,26.832,42.552,2691.7,75.418,120.39,0.7141,81.335,52.068,2618.5,24.901,51.317,3093.7,22.689,62.708,124.67,342.17,94.282,78.967,63.859,56.0,25.642,62.797,21.069,85.095,44.187,49.581,23.513,41.989,17.387
0.2839,3652.4,4471.7,9.3194,26.816,42.37,2702.3,75.354,120.43,0.35042,80.359,51.07,2627.5,25.994,49.805,3102.6,22.071,65.634,230.33,336.96,94.799,77.263,62.87,52.81,28.16,62.252,21.148,41.59,41.247,46.082,47.218,41.386,20.479
0.24623,3676.5,4541.6,9.2767,26.477,42.73,2702.3,74.967,120.33,0.33698,80.155,51.15,2630.7,26.626,49.618,3103.0,21.972,65.05,208.88,339.21,81.853,76.936,63.195,53.69,24.325,61.127,21.519,40.662,41.485,45.649,42.01,46.456,20.478
0.23343,3608.3,4202.7,10.317,27.142,43.426,2682.8,69.606,120.46,0.41024,80.841,51.251,2612.9,25.029,50.162,3077.3,23.357,70.972,390.54,353.44,93.55,76.329,63.291,51.753,22.729,69.528,23.334,46.781,41.781,46.91,95.653,43.356,19.303
0.19354,3753.3,4522.8,9.5773,26.904,42.215,2718.0,75.272,120.09,0.32652,79.948,47.721,2647.1,24.005,49.945,3113.1,22.095,65.579,228.51,342.57,95.67,77.365,63.511,54.31,18.749,60.699,23.007,38.572,31.392,46.406,47.044,32.593,20.095
0.25022,3646.3,4541.0,9.2607,26.648,42.682,2709.3,74.867,120.39,0.31696,80.048,50.173,2639.3,24.708,50.721,3106.1,21.532,65.689,231.39,341.8,94.713,77.099,63.05,53.762,24.96,62.75,22.302,38.533,38.609,48.202,47.354,40.764,21.489
0.28412,3676.1,4531.8,9.1865,27.032,42.459,2688.6,75.266,120.4,0.33751,80.554,51.103,2616.4,25.268,49.145,3090.8,21.718,65.565,216.77,338.31,94.527,77.177,63.421,54.019,28.16,61.481,21.069,40.095,41.347,44.556,49.908,40.934,21.073
0.24335,3623.1,4649.1,9.3873,27.01,42.35,2725.9,75.461,120.4,0.3193,79.288,49.071,2654.8,24.711,51.375,3120.8,22.33,63.581,176.5,343.62,94.742,77.102,62.656,55.576,23.878,60.542,22.944,37.556,35.365,49.717,34.139,41.784,19.498
0.22016,3687.0,4525.4,9.3679,26.791,42.465,2719.5,75.879,120.42,0.33487,81.537,50.154,2649.4,23.683,50.114,3116.4,22.257,65.982,218.42,342.32,94.134,78.687,63.221,53.783,21.211,61.523,22.553,39.932,38.554,46.798,45.037,41.706,19.851
0.2599,3684.7,4531.1,9.4976,26.851,42.13,2703.8,74.775,120.18,0.34297,79.908,49.594,2631.9,23.392,50.862,3099.5,22.327,65.937,235.26,343.66,96.335,77.119,62.996,54.058,25.272,61.961,22.436,41.395,36.904,48.53,48.603,34.643,19.527
0.26031,3640.6,4560.9,9.3826,27.025,42.363,2707.8,74.443,120.38,0.34975,79.804,52.037,2637.3,24.451,50.613,3107.6,22.335,65.936,243.66,342.69,92.767,77.302,63.331,54.28,25.731,60.538,22.308,41.241,44.095,47.952,50.116,40.815,19.637
0.19798,3686.2,4492.9,9.4231,26.742,42.33,2708.4,74.556,120.39,0.35696,79.861,50.85,2638.7,24.475,49.711,3099.0,23.032,68.681,309.92,348.95,94.197,77.318,63.942,54.507,19.527,62.413,23.888,41.29,40.6,45.866,69.194,42.091,20.597
0.27213,3634.0,4548.8,9.3397,26.991,42.511,2715.1,75.18,120.46,0.34036,79.996,48.847,2643.8,23.947,50.797,3112.8,23.463,64.956,212.85,340.75,94.652,77.543,63.827,54.325,27.02,63.417,22.466,40.65,34.706,48.378,42.733,38.545,16.872
0.27004,3645.7,4512.0,9.186,27.064,42.496,2698.6,76.399,120.39,0.35204,80.285,48.962,2625.9,25.207,50.709,3099.7,22.585,65.927,243.09,337.92,94.761,77.479,62.628,54.465,26.574,59.46,21.461,42.065,35.045,48.174,50.681,40.946,19.079
0.2361,3750.2,4526.2,9.3801,26.884,42.825,2714.7,74.146,120.4,0.32411,79.622,49.955,2644.3,24.682,50.384,3112.2,22.596,66.964,275.56,343.2,94.292,76.917,63.844,53.966,22.971,61.772,22.528,38.337,37.966,47.422,56.704,42.069,19.028
0.16577,3697.3,4494.2,9.8257,27.014,42.735,2707.3,73.478,120.37,0.36707,80.066,51.211,2639.2,27.303,49.875,3091.8,24.85,71.82,391.6,357.13,93.783,78.091,63.328,54.405,16.355,78.766,25.335,41.74,41.663,46.245,98.369,42.016,13.355
0.29031,3613.2,4523.7,9.2939,26.951,42.174,2706.1,74.963,120.41,0.33274,80.005,48.83,2634.6,24.05,49.728,3103.4,22.282,65.146,219.32,341.76,94.81,77.137,62.259,53.856,28.877,62.15,22.139,39.498,34.657,45.905,44.079,40.6,19.784
0.21433,3642.0,4487.1,9.4099,26.533,42.624,2715.4,74.627,120.44,0.31543,80.12,49.61,2644.3,26.102,49.294,3111.7,23.118,63.643,201.12,341.88,94.574,77.732,63.658,54.755,21.601,62.369,22.468,37.659,36.952,44.9,39.158,41.84,17.69
0.25146,3706.6,4429.6,9.2349,27.333,42.162,2702.2,74.685,120.34,0.32434,79.986,49.595,2631.7,25.833,51.354,3097.3,22.184,65.559,226.52,342.77,94.485,77.364,63.129,53.201,25.196,63.942,22.822,39.05,36.908,49.668,46.253,47.101,19.913
0.43848,3634.2,4295.2,8.8706,26.935,41.854,2622.8,73.357,120.41,0.34697,81.284,50.565,2550.0,24.341,49.267,3020.9,23.283,70.899,354.53,336.46,95.273,76.854,62.019,51.518,43.022,58.35,19.949,42.499,39.762,44.838,87.76,40.311,18.349
0.32107,3658.7,4548.3,9.3178,26.907,42.145,2694.1,74.544,120.41,0.34211,80.428,49.978,2622.4,25.635,48.842,3094.5,22.686,66.371,226.44,339.51,94.571,77.359,62.611,53.367,31.346,58.791,21.51,40.179,38.034,43.854,47.579,41.387,18.792
0.014953,3738.0,4622.5,11.395,27.067,43.717,2917.7,69.294,120.36,0.34884,75.707,50.354,2857.3,23.311,49.328,3272.8,22.801,69.147,414.32,383.81,92.678,76.465,63.782,55.731,1.7362,75.687,36.022,34.8,39.142,44.979,95.284,44.828,19.655
0.325,3602.8,4379.8,8.9131,26.797,42.054,2647.7,76.428,120.38,0.3519,82.909,51.298,2575.1,24.974,50.242,3051.8,22.225,67.782,224.16,330.79,95.168,69.658,61.366,52.08,32.338,57.292,19.282,43.198,41.921,47.094,49.108,39.582,22.019
0.21958,3630.1,4581.5,9.5226,27.2,42.446,2722.5,75.379,120.4,0.33777,79.718,49.012,2653.4,25.114,49.091,3114.3,23.113,67.095,238.02,346.97,94.269,77.132,62.842,54.153,21.504,61.538,23.847,40.415,35.191,44.431,51.73,41.554,17.68
0.20077,3686.8,4497.4,9.405,26.781,42.713,2709.0,74.99,120.39,0.34818,79.963,49.052,2639.0,25.289,51.541,3102.5,21.967,65.984,233.96,346.05,94.575,77.587,62.367,54.216,20.033,62.095,23.057,41.061,35.311,50.099,56.295,40.532,20.333
0.25775,3672.4,4475.3,9.3059,26.887,42.438,2701.8,75.482,120.39,0.33481,79.991,51.456,2628.1,25.534,50.161,3100.5,22.553,65.271,220.85,338.37,94.69,77.137,62.438,53.319,25.203,60.179,21.414,39.922,42.385,46.908,44.852,40.688,19.248
0.19357,3643.3,4484.4,9.295,26.55,42.195,2707.4,75.375,120.36,0.33438,79.896,51.688,2637.0,26.769,47.46,3103.8,23.952,66.033,238.97,342.72,94.542,76.7,63.281,54.105,19.217,59.318,22.386,39.955,43.069,40.655,42.226,40.217,15.708
0.26266,3712.5,4691.4,9.5881,26.948,42.835,2700.8,73.96,120.4,0.69289,81.098,48.575,2629.3,25.11,50.968,3102.3,22.164,62.815,130.42,342.5,94.386,79.056,64.301,55.629,25.408,61.755,21.747,82.667,33.906,48.774,24.254,41.071,18.704
0.19848,3660.1,4541.4,9.4937,27.006,42.597,2725.8,74.492,120.38,0.34462,79.906,52.313,2656.0,25.016,49.035,3117.2,23.046,65.559,231.33,345.09,94.478,77.683,63.22,54.074,19.865,59.734,23.716,40.636,44.907,44.301,47.266,41.379,17.773
0.25113,3655.5,4596.8,9.289,26.854,42.607,2708.4,75.541,120.4,0.34463,80.144,50.832,2635.8,24.473,49.087,3107.8,21.872,65.736,229.62,339.89,94.519,76.84,62.957,53.995,24.649,61.38,21.664,40.87,40.548,44.421,47.483,41.353,20.713
0.25076,3659.9,4529.6,9.3346,26.607,42.077,2704.5,75.137,120.39,0.33547,80.25,49.214,2633.5,25.525,51.151,3102.2,22.299,65.782,231.47,341.42,94.673,77.526,63.123,53.736,24.628,60.093,22.08,40.264,35.786,49.197,47.341,41.219,19.629
0.26148,3707.5,4469.4,9.3949,26.851,42.715,2690.0,74.355,120.38,0.31739,80.392,48.072,2604.4,24.945,50.372,3092.7,22.667,65.561,225.73,333.44,94.567,77.476,63.17,53.699,25.466,61.193,18.782,37.592,32.427,47.396,46.215,40.566,18.915
0.24436,3669.2,4552.7,9.3447,27.019,42.28,2717.3,74.878,120.41,0.34873,79.921,48.728,2646.0,24.174,53.734,3114.3,23.447,65.444,221.12,342.66,94.739,77.081,61.904,54.314,23.861,60.751,22.632,40.58,34.356,55.175,44.738,40.736,19.633
0.25738,3679.1,4507.6,9.251,26.974,42.214,2693.6,73.895,120.44,0.36703,80.56,48.751,2622.0,24.261,49.926,3092.9,23.124,66.145,234.04,339.88,94.58,77.52,63.485,53.954,25.166,62.367,21.385,43.228,34.425,46.362,56.132,41.696,17.697
0.29062,3597.6,4579.4,9.2705,26.484,42.01,2648.5,75.359,120.41,0.3516,81.898,50.465,2576.2,24.822,49.759,3051.0,22.782,63.382,114.91,334.14,94.707,78.291,61.754,54.344,28.655,61.312,19.642,42.957,39.469,45.977,21.562,40.951,17.788
0.0,3579.6,4238.5,9.6809,26.847,42.378,3000.0,73.466,120.4,0.22508,73.194,50.11,2920.0,26.667,49.646,3448.6,22.066,67.337,462.53,306.69,95.63,73.243,70.719,42.877,100.0,100.0,-0.025739,0.0,38.423,45.715,100.21,-0.01025,59.33
0.21784,3690.3,4460.3,9.2071,26.994,42.21,2711.0,76.281,120.36,0.33121,80.032,49.466,2640.1,26.278,49.29,3106.8,22.683,65.46,228.29,341.86,94.591,77.194,62.506,53.819,20.807,59.429,22.605,39.571,36.53,44.89,45.954,44.255,18.751
0.2429,3690.9,4613.5,9.4128,26.74,41.901,2718.5,75.772,120.41,0.32267,79.462,50.649,2617.0,24.715,49.692,3112.0,22.977,65.466,231.64,335.93,94.524,76.683,62.76,54.793,23.921,60.883,18.392,39.31,40.009,45.821,46.977,41.044,18.236
0.21376,3644.5,4427.1,9.3925,26.532,42.602,2713.8,74.028,120.39,0.3368,79.914,50.893,2643.8,27.026,48.924,3107.0,23.009,66.313,251.28,344.75,94.576,77.477,62.406,53.98,21.263,63.195,22.985,39.268,40.727,44.043,52.391,44.872,17.966
0.79115,3648.7,4500.9,8.8352,26.95,42.392,2698.6,73.807,120.42,0.31977,80.43,49.964,2626.8,24.965,52.396,3098.5,22.983,67.944,266.92,339.67,94.5,77.368,62.303,53.031,77.352,59.271,21.52,37.741,37.993,52.078,59.112,40.674,17.912
0.0,3640.0,4276.4,9.6299,26.938,42.242,3000.0,74.354,120.42,0.21504,72.893,50.319,2920.5,24.805,49.429,3443.3,22.993,67.418,461.36,308.9,95.991,73.031,63.219,49.933,100.0,66.182,69.99,11.876,39.039,45.213,100.09,63.836,21.484
0.2601,3685.1,4454.5,9.3315,26.628,42.399,2703.9,74.796,120.41,0.34764,80.288,51.688,2633.3,23.362,49.303,3103.0,23.49,65.483,227.42,338.82,94.466,77.583,62.683,54.228,25.512,59.788,21.537,41.594,43.068,44.92,46.275,41.371,16.912
0.015663,3701.4,4685.9,9.5161,27.025,42.343,2819.0,76.857,120.39,0.25663,76.946,51.288,2754.6,25.029,49.294,3187.6,21.687,63.925,226.8,360.29,94.04,76.83,63.314,56.154,1.8555,62.876,30.539,27.253,41.889,44.901,44.168,43.098,21.029
0.33678,3637.6,4376.4,9.3253,27.021,42.369,2667.0,74.636,120.43,0.34272,81.339,49.807,2594.2,25.401,51.06,3075.8,23.289,66.325,236.24,331.65,94.69,77.367,63.735,52.62,33.521,76.428,19.196,42.795,37.533,48.987,50.633,40.894,17.451
0.00065549,3632.5,4335.8,9.1601,26.702,41.922,2874.3,75.707,120.43,0.22241,76.161,49.572,2793.9,27.129,50.194,3317.9,23.702,67.923,409.13,304.36,95.884,74.458,62.656,52.444,99.521,60.357,16.319,27.6,36.841,46.983,91.798,38.718,18.763
0.27803,3592.6,4488.4,9.3887,27.226,42.314,2705.1,75.533,120.38,0.33594,79.831,50.45,2619.4,23.645,47.348,3103.2,21.959,65.877,235.9,338.29,94.654,76.647,63.511,53.424,27.687,60.2,20.129,40.01,39.425,40.397,48.14,40.041,20.585
0.22386,3586.8,4488.7,9.3499,27.177,42.616,2696.4,75.238,120.38,0.33464,80.116,48.927,2625.0,24.133,46.706,3092.0,23.087,67.433,229.48,342.3,94.835,77.015,61.398,54.724,22.065,59.086,22.497,39.651,34.941,38.911,49.577,40.019,17.794
0.00035522,3605.0,4362.5,9.1126,26.63,42.042,2858.9,76.198,120.42,0.24839,76.537,48.83,2780.4,26.346,51.565,3294.2,22.505,65.805,342.71,309.08,95.851,74.829,61.516,51.882,99.626,59.629,17.411,30.832,34.657,50.156,71.086,39.115,21.256
0.21987,3674.5,4522.1,9.3612,26.673,42.693,2703.1,75.12,120.41,0.34906,80.371,49.268,2632.8,25.243,49.745,3100.3,23.222,66.181,238.56,342.19,94.496,77.993,64.318,54.648,21.729,61.069,22.212,41.68,35.947,45.943,49.767,40.93,17.32
0.24304,3625.0,4501.1,9.2914,26.701,42.473,2704.7,74.617,120.35,0.33157,80.238,50.638,2633.3,25.401,49.168,3103.8,23.13,65.389,219.79,340.0,94.618,77.284,62.643,54.073,23.967,63.564,21.948,39.464,39.977,44.608,45.03,40.58,17.656
0.62912,3569.7,4335.3,8.7505,26.812,42.289,2692.7,75.718,120.41,0.21212,80.983,48.11,2614.5,26.259,51.094,3117.3,23.79,64.865,206.93,314.12,95.568,76.64,60.851,52.394,62.039,59.041,16.214,25.997,32.539,49.067,42.863,39.458,16.6
0.28101,3545.7,4585.2,9.3228,27.156,42.561,2759.8,74.976,120.43,0.33076,78.866,48.212,2688.7,24.924,50.494,3153.9,22.683,63.548,206.76,343.13,95.0,76.591,61.466,54.357,27.702,63.415,23.777,38.587,32.838,47.678,40.267,40.714,19.231
0.23053,3692.0,4523.0,9.2866,27.125,42.493,2705.0,75.329,120.42,0.3304,79.88,49.343,2632.8,25.177,51.305,3102.5,22.834,65.016,213.75,342.08,94.772,76.958,63.419,54.43,22.68,60.95,22.176,39.238,36.166,49.554,42.87,41.882,18.39
0.288,3659.8,4574.6,9.3297,27.202,42.563,2709.0,75.423,120.39,0.34434,79.946,48.522,2638.6,27.271,49.64,3105.2,23.198,65.655,233.25,342.1,94.681,77.464,63.39,53.317,28.581,63.858,22.869,40.545,33.752,45.7,47.605,41.396,17.539
0.27799,3678.5,4513.9,9.3824,26.776,42.072,2706.7,75.001,120.4,0.33742,79.917,50.326,2636.1,25.917,48.982,3103.5,23.36,66.029,245.28,342.12,94.178,77.724,62.885,54.198,27.55,59.201,22.366,40.279,39.058,44.179,50.534,37.789,17.149
0.23462,3637.4,4471.8,9.34,26.823,42.148,2695.9,74.587,120.5,0.33113,80.292,49.502,2623.6,26.579,49.903,3095.0,22.808,65.336,211.18,338.77,88.745,77.262,61.775,54.589,23.256,59.304,21.264,39.442,36.636,46.31,44.05,45.675,18.464
0.31251,3648.9,4496.9,9.2181,26.459,42.26,2707.3,74.079,120.4,0.32558,79.334,49.755,2585.7,24.898,47.941,3102.3,21.588,65.584,233.79,326.44,94.737,76.42,62.759,53.379,30.663,61.817,14.76,38.751,37.379,41.77,47.724,41.858,21.625
0.0037138,3809.3,4880.9,9.5987,26.447,42.46,2934.3,78.258,120.38,0.22015,75.041,50.135,2873.4,22.173,49.509,3284.9,21.178,63.662,229.21,369.09,93.384,76.277,65.268,57.799,0.42789,63.209,36.252,22.275,38.497,45.398,42.787,44.144,22.953
0.22975,3669.2,4525.8,9.2482,26.379,42.507,2701.1,74.757,120.46,0.31722,80.303,51.092,2630.1,25.705,48.9,3099.4,22.293,65.961,232.83,339.79,94.737,77.27,63.314,54.795,22.828,62.341,21.87,37.898,41.312,43.988,48.282,41.187,19.64
0.23456,3655.0,4444.2,9.4901,27.24,42.166,2703.2,74.341,120.41,0.32553,80.247,51.773,2630.0,24.427,49.604,3103.2,23.339,66.268,242.85,341.36,94.731,77.399,62.255,53.36,23.316,61.61,22.587,38.477,43.318,45.617,50.668,41.211,17.107
0.24491,3638.1,4471.4,9.3152,26.683,42.034,2701.0,74.807,120.41,0.32568,80.237,49.22,2630.1,26.295,51.421,3097.0,21.726,66.279,238.96,341.92,94.694,77.123,62.278,54.471,23.836,62.56,22.472,39.261,35.806,49.822,49.841,45.062,20.967
0.24428,3670.1,4504.4,9.3911,26.787,42.448,2695.4,74.971,120.38,0.34279,79.733,50.136,2623.1,26.011,49.571,3095.8,23.03,65.754,235.55,339.03,94.757,76.772,63.523,54.251,24.242,60.483,21.585,41.547,38.501,45.541,47.822,40.347,18.027
0.0037743,3816.2,4813.3,10.763,26.839,43.243,3000.0,72.564,120.4,0.27877,74.786,49.149,2943.4,21.983,48.823,3342.7,22.214,68.54,404.39,379.75,92.243,74.691,96.742,99.127,0.0,100.01,-0.029391,3.8699,35.595,43.81,-0.22886,53.185,44.067
0.32623,3610.3,4586.7,9.6152,26.884,42.401,2681.5,74.517,120.37,0.68116,81.004,49.65,2608.4,25.347,48.482,3082.7,22.515,61.686,97.24,339.72,94.974,78.179,62.209,55.761,32.117,62.429,20.985,82.625,37.07,43.021,17.854,40.791,17.931
0.24105,3675.9,4451.5,9.1556,26.942,42.588,2703.7,75.657,120.67,0.3304,80.119,51.107,2631.9,25.002,50.668,3103.3,22.909,65.343,220.39,339.15,93.324,77.234,63.328,53.046,23.598,60.773,21.802,39.593,41.357,48.08,44.688,48.345,18.284
0.0062993,3744.0,4785.0,10.87,26.872,43.3,3000.0,72.14,120.39,0.27279,74.554,49.335,2942.1,23.43,48.689,3347.4,22.406,66.277,338.23,377.61,92.476,74.289,83.002,98.76,0.62495,100.01,-0.014013,0.0,36.143,43.5,-0.13586,6.288,29.693
0.21059,3692.4,4469.5,9.4189,27.093,42.44,2699.9,74.985,120.16,0.32923,80.12,52.365,2629.4,25.282,48.017,3100.9,22.562,65.117,216.08,340.1,92.711,77.577,64.065,54.179,20.71,61.163,21.647,39.081,45.059,41.946,43.469,34.949,19.003
0.28886,3721.4,4513.4,8.693,26.989,41.634,2699.3,76.59,120.39,0.2171,78.809,50.355,2630.8,25.298,50.708,3081.7,22.022,67.922,290.65,348.72,94.763,75.893,63.183,54.535,28.727,60.55,24.928,25.498,39.146,48.173,63.998,40.91,20.865
0.23293,3697.7,4474.9,9.3597,26.801,42.402,2707.5,73.978,120.07,0.2999,80.081,49.902,2636.4,24.929,50.519,3107.1,22.879,65.141,217.59,340.12,94.983,77.177,64.035,52.66,22.809,61.883,21.634,36.521,37.811,47.735,43.892,31.108,18.265
0.211,3699.6,4489.4,9.3684,26.99,42.263,2717.8,74.639,120.41,0.32916,79.726,49.055,2647.8,24.621,49.312,3112.5,22.837,65.081,213.7,344.12,94.605,77.133,62.87,54.761,21.055,59.904,23.152,37.975,35.319,44.942,43.805,45.156,18.344
0.34102,3670.8,4672.0,9.5694,26.979,42.423,2684.1,75.454,120.39,0.68284,81.725,49.552,2611.6,23.502,49.526,3088.1,23.726,63.357,136.45,338.91,94.45,79.054,63.944,55.329,33.824,62.788,20.662,81.802,36.782,45.437,26.643,42.23,15.055
0.29337,3664.8,4479.7,9.2596,26.838,42.421,2700.6,75.176,120.41,0.34243,80.142,50.554,2629.0,25.291,49.412,3098.8,22.114,65.752,232.07,340.03,94.58,77.101,63.436,53.486,28.939,61.381,21.75,39.871,39.731,45.174,47.444,41.286,20.158
0.38679,3644.4,4439.5,9.245,26.831,42.834,2682.0,74.785,120.41,0.33638,80.549,50.022,2608.3,25.376,50.949,3088.3,22.702,65.323,217.94,333.2,94.806,77.568,62.597,52.569,38.101,74.208,19.651,41.733,38.165,48.731,45.098,41.282,18.908
